171.736,0.397582,0.800000,0.800000,0.800000
171.736,0.397582,0.800000,0.800000,0.800000
171.736,0.397582,0.800000,0.800000,0.800000
171.796,0.386773,0.800000,0.800000,0.800000
171.796,0.386773,0.800000,0.800000,0.800000
171.796,0.386773,0.800000,0.800000,0.800000
171.856,0.370398,0.800000,0.800000,0.800000
171.856,0.370398,0.800000,0.800000,0.800000
171.856,0.370398,0.800000,0.800000,0.800000
171.916,0.354023,0.800000,0.800000,0.800000
171.916,0.354023,0.800000,0.800000,0.800000
171.916,0.354023,0.800000,0.800000,0.800000
171.976,0.337649,0.800000,0.800000,0.800000
171.976,0.337649,0.800000,0.800000,0.800000
171.976,0.337649,0.800000,0.800000,0.800000
172.036,0.321274,0.800000,0.800000,0.800000
172.036,0.321274,0.800000,0.800000,0.800000
172.036,0.321274,0.800000,0.800000,0.800000
172.096,0.304900,0.800000,0.800000,0.800000
172.096,0.304900,0.800000,0.800000,0.800000
172.096,0.304900,0.800000,0.800000,0.800000
172.156,0.288525,0.800000,0.800000,0.800000
172.156,0.288525,0.800000,0.800000,0.800000
172.156,0.288525,0.800000,0.800000,0.800000
172.216,0.272150,0.800000,0.800000,0.800000
172.216,0.272150,0.800000,0.800000,0.800000
172.216,0.272150,0.800000,0.800000,0.800000
172.276,0.255776,0.800000,0.800000,0.800000
172.276,0.255776,0.800000,0.800000,0.800000
172.276,0.255776,0.800000,0.800000,0.800000
172.336,0.239401,0.800000,0.800000,0.800000
172.336,0.239401,0.800000,0.800000,0.800000
172.336,0.239401,0.800000,0.800000,0.800000
172.396,0.223026,0.800000,0.800000,0.800000
172.396,0.223026,0.800000,0.800000,0.800000
172.396,0.223026,0.800000,0.800000,0.800000
172.456,0.206652,0.800000,0.800000,0.800000
172.456,0.206652,0.800000,0.800000,0.800000
172.456,0.206652,0.800000,0.800000,0.800000
172.516,0.190277,0.800000,0.800000,0.800000
172.516,0.190277,0.800000,0.800000,0.800000
172.516,0.190277,0.800000,0.800000,0.800000
172.576,0.173903,0.800000,0.800000,0.800000
172.576,0.173903,0.800000,0.800000,0.800000
172.576,0.173903,0.800000,0.800000,0.800000
172.636,0.157528,0.800000,0.800000,0.800000
172.636,0.157528,0.800000,0.800000,0.800000
172.636,0.157528,0.800000,0.800000,0.800000
172.696,0.141153,0.800000,0.800000,0.800000
172.696,0.141153,0.800000,0.800000,0.800000
172.696,0.141153,0.800000,0.800000,0.800000
172.756,0.124779,0.800000,0.800000,0.800000
172.756,0.124779,0.800000,0.800000,0.800000
172.756,0.124779,0.800000,0.800000,0.800000
172.816,0.108404,0.800000,0.800000,0.800000
172.816,0.108404,0.800000,0.800000,0.800000
172.816,0.108404,0.800000,0.800000,0.800000
172.876,0.092030,0.800000,0.800000,0.800000
172.876,0.092030,0.800000,0.800000,0.800000
172.876,0.092030,0.800000,0.800000,0.800000
172.936,0.075655,0.800000,0.800000,0.800000
172.936,0.075655,0.800000,0.800000,0.800000
172.936,0.075655,0.800000,0.800000,0.800000
172.996,0.059280,0.800000,0.800000,0.800000
172.996,0.059280,0.800000,0.800000,0.800000
172.996,0.059280,0.800000,0.800000,0.800000
173.056,0.042906,0.800000,0.800000,0.800000
173.056,0.042906,0.800000,0.800000,0.800000
173.056,0.042906,0.800000,0.800000,0.800000
173.116,0.026531,0.800000,0.800000,0.800000
173.116,0.026531,0.800000,0.800000,0.800000
173.116,0.026531,0.800000,0.800000,0.800000
173.176,0.010156,0.800000,0.800000,0.800000
173.176,0.010156,0.800000,0.800000,0.800000
173.176,0.010156,0.800000,0.800000,0.800000
173.236,-0.000000,0.000000,0.050000,0.800000
173.236,-0.000000,0.000000,0.050000,0.800000
173.236,-0.000000,0.000000,0.050000,0.800000
173.296,-0.000000,0.000000,0.050000,0.800000
173.296,-0.000000,0.000000,0.050000,0.800000
173.296,-0.000000,0.000000,0.050000,0.800000
173.356,-0.000000,0.000000,0.050000,0.800000
173.356,-0.000000,0.000000,0.050000,0.800000
173.356,-0.000000,0.000000,0.050000,0.800000
173.416,-0.000000,0.000000,0.050000,0.800000
173.416,-0.000000,0.000000,0.050000,0.800000
173.416,-0.000000,0.000000,0.050000,0.800000
173.476,-0.000000,0.000000,0.050000,0.800000
173.476,-0.000000,0.000000,0.050000,0.800000
173.476,-0.000000,0.000000,0.050000,0.800000
173.536,-0.000000,0.000000,0.050000,0.800000
173.536,-0.000000,0.000000,0.050000,0.800000
173.536,-0.000000,0.000000,0.050000,0.800000
173.596,-0.000000,0.000000,0.050000,0.800000
173.596,-0.000000,0.000000,0.050000,0.800000
173.596,-0.000000,0.000000,0.050000,0.800000
173.656,-0.000000,0.000000,0.050000,0.800000
173.656,-0.000000,0.000000,0.050000,0.800000
173.656,-0.000000,0.000000,0.050000,0.800000
173.716,-0.000000,0.000000,0.050000,0.800000
173.716,-0.000000,0.000000,0.050000,0.800000
173.716,-0.000000,0.000000,0.050000,0.800000
