171.736,0.800000,0.800000,0.800000,0.800000
171.736,0.800000,0.800000,0.800000,0.800000
171.796,0.800000,0.800000,0.800000,0.800000
171.796,0.800000,0.800000,0.800000,0.800000
171.856,0.800000,0.800000,0.800000,0.800000
171.856,0.800000,0.800000,0.800000,0.800000
171.916,0.800000,0.800000,0.800000,0.800000
171.916,0.800000,0.800000,0.800000,0.800000
171.976,0.800000,0.800000,0.800000,0.800000
171.976,0.800000,0.800000,0.800000,0.800000
172.036,0.800000,0.800000,0.800000,0.800000
172.036,0.800000,0.800000,0.800000,0.800000
172.096,0.800000,0.800000,0.800000,0.800000
172.096,0.800000,0.800000,0.800000,0.800000
172.156,0.800000,0.800000,0.800000,0.800000
172.156,0.800000,0.800000,0.800000,0.800000
172.216,0.800000,0.800000,0.800000,0.800000
172.216,0.800000,0.800000,0.800000,0.800000
172.276,0.800000,0.800000,0.800000,0.800000
172.276,0.800000,0.800000,0.800000,0.800000
172.336,0.800000,0.800000,0.800000,0.800000
172.336,0.800000,0.800000,0.800000,0.800000
172.396,0.800000,0.800000,0.800000,0.800000
172.396,0.800000,0.800000,0.800000,0.800000
172.456,0.800000,0.800000,0.800000,0.800000
172.456,0.800000,0.800000,0.800000,0.800000
172.516,0.800000,0.800000,0.800000,0.800000
172.516,0.800000,0.800000,0.800000,0.800000
172.576,0.800000,0.800000,0.800000,0.800000
172.576,0.800000,0.800000,0.800000,0.800000
172.636,0.800000,0.800000,0.800000,0.800000
172.636,0.800000,0.800000,0.800000,0.800000
172.696,0.800000,0.800000,0.800000,0.800000
172.696,0.800000,0.800000,0.800000,0.800000
172.756,0.800000,0.800000,0.800000,0.800000
172.756,0.800000,0.800000,0.800000,0.800000
172.816,0.800000,0.800000,0.800000,0.800000
172.816,0.800000,0.800000,0.800000,0.800000
172.876,0.800000,0.800000,0.800000,0.800000
172.876,0.800000,0.800000,0.800000,0.800000
172.936,0.800000,0.800000,0.800000,0.800000
172.936,0.800000,0.800000,0.800000,0.800000
172.996,0.800000,0.800000,0.800000,0.800000
172.996,0.800000,0.800000,0.800000,0.800000
173.056,0.800000,0.800000,0.800000,0.800000
173.056,0.800000,0.800000,0.800000,0.800000
173.116,0.800000,0.800000,0.800000,0.800000
173.116,0.800000,0.800000,0.800000,0.800000
173.176,0.800000,0.800000,0.800000,0.800000
173.176,0.800000,0.800000,0.800000,0.800000
173.236,0.800000,0.800000,0.800000,0.800000
173.236,0.800000,0.800000,0.800000,0.800000
173.296,0.800000,0.800000,0.800000,0.800000
173.296,0.800000,0.800000,0.800000,0.800000
173.356,0.800000,0.800000,0.800000,0.696662
173.356,0.800000,0.800000,0.800000,0.696662
173.416,0.800000,0.800000,0.800000,0.669756
173.416,0.800000,0.800000,0.800000,0.669756
173.476,0.800000,0.800000,0.800000,0.642849
173.476,0.800000,0.800000,0.800000,0.642849
173.536,0.800000,0.800000,0.800000,0.630894
173.536,0.800000,0.800000,0.800000,0.630894
173.596,0.800000,0.800000,0.800000,0.618106
173.596,0.800000,0.800000,0.800000,0.618106
173.656,0.800000,0.800000,0.800000,0.606151
173.656,0.800000,0.800000,0.800000,0.606151
173.716,0.800000,0.800000,0.800000,0.594196
173.716,0.800000,0.800000,0.800000,0.594196
