0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.180,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.320,0.960,0.600,0.240,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.860,1.680,1.320,0.960,0.660,0.300,0,0,0,0,0,0
0,0,0,0,0,0,0,1.860,1.860,1.620,1.260,0.960,0.600,0.300,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.860,1.560,1.200,0.900,0.540,0.240,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.080,0.780,0.480,0.180,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.660,0.360,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.120,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
