0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.936,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.796,1.156,1.516,1.876,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.256,0.436,0.796,1.156,1.456,1.816,0,0,0,0,0,0
0,0,0,0,0,0,0,0.256,0.256,0.496,0.856,1.156,1.516,1.816,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.256,0.556,0.916,1.216,1.576,1.876,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.036,1.336,1.636,1.936,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.456,1.756,2.116,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.996,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
