0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.000,1.000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.000,1.000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.000,4.000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.000,1.000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.000,4.000,6.000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.000,1.000,0,7.000,2.000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
