69.796,0.059242,0.800000,0.800000,0.541650
69.856,0.071286,0.800000,0.800000,0.558584
69.916,0.084838,0.800000,0.800000,0.561493
69.976,0.099704,0.800000,0.800000,0.592045
70.036,0.108416,0.800000,0.800000,0.630302
70.096,0.119298,0.800000,0.696326,0.675124
70.156,0.132225,0.800000,0.641467,0.800000
70.216,0.147013,0.800000,0.591445,0.800000
70.276,0.163432,0.800000,0.547697,0.642257
70.396,0.149623,0.800000,0.549610,0.657131
70.456,0.128433,0.800000,0.549611,0.675131
70.516,0.111230,0.800000,0.573615,0.693131
70.576,0.094028,0.800000,0.573616,0.800000
70.636,0.076826,0.800000,0.573617,0.800000
70.696,0.059624,0.800000,0.129462,0.800000
70.756,0.038433,0.800000,0.090950,0.800000
70.816,0.500000,0.800000,0.582315,0.800000
70.876,0.569801,0.361031,0.591939,0.657031
70.936,0.640484,0.320184,0.598116,0.621405
70.996,0.686161,0.301143,0.602435,0.583730
71.056,0.800000,0.290581,0.620411,0.559712
71.176,0.800000,0.202001,0.622073,0.574291
71.236,0.159444,0.150062,0.622074,0.592292
71.296,0.134522,0.140517,0.635731,0.610291
71.356,0.099627,0.130973,0.093873,0.628290
71.416,0.061182,0.121427,0.046517,0.646291
71.476,0.058124,0.109464,0.035868,0.620993
71.536,0.042587,0.099334,0.625970,0.590239
71.596,0.030187,0.108897,0.613991,0.577742
71.656,0.050077,0.125354,0.573708,0.575753
71.716,0.070875,0.150960,0.550706,0.556494
71.776,0.092635,0.239933,0.527705,0.554622
