46.156,0.865276,0.000000,0.747924,0.834724
46.196,0.879418,0.000000,0.745782,0.820582
46.236,0.893561,0.000000,0.743639,0.806439
46.276,0.400000,0.850800,0.849200,0.800000
46.316,0.895816,0.000000,0.762009,0.893401
46.356,0.893944,0.000000,0.776480,0.883459
46.396,0.894953,0.000000,0.792082,0.870944
46.436,0.898737,0.000000,0.763147,0.856160
46.476,0.849633,0.000000,0.768980,0.894897
46.516,0.848750,0.000000,0.775105,0.886212
46.556,0.850797,0.000000,0.781162,0.875546
46.596,0.855487,0.000000,0.786809,0.863285
46.636,0.862498,0.000000,0.791752,0.849880
46.676,0.871429,0.000000,0.795733,0.835807
46.716,0.881846,0.000000,0.798550,0.821589
46.756,0.893269,0.405087,0.701067,0.892502
46.796,0.482803,0.400131,0.700171,0.894801
46.836,0.476682,0.400000,0.700000,0.882800
46.876,0.553142,0.402915,0.797435,0.870970
46.916,0.538881,0.000000,0.793277,0.859866
46.956,0.600456,0.000000,0.787852,0.849989
46.996,0.583622,0.000000,0.781342,0.841809
47.036,0.569482,0.000000,0.773972,0.835766
47.076,0.558532,0.000000,0.766025,0.832243
47.116,0.551220,0.000000,0.757823,0.831552
47.156,0.547980,0.000000,0.749723,0.833975
47.196,0.000000,0.000000,0.790297,0.000000
47.236,0.000000,0.000000,0.772728,0.000000
47.276,0.000000,0.000000,0.755924,0.000000
47.316,0.000000,0.000000,0.740440,0.405087
47.356,0.000000,0.000000,0.726845,0.400131
47.396,0.000000,0.000000,0.714800,0.400000
47.436,0.000000,0.000000,0.703950,0.402915
47.476,0.000000,0.000000,0.696211,0.000000
47.516,0.175189,0.339646,0.692061,0.000000
47.556,0.242383,0.390644,0.000000,0.000000
47.596,0.597578,0.374138,0.000000,0.000000
47.636,0.580801,0.407833,0.000000,0.000000
47.676,0.566443,0.392721,0.000000,0.000000
47.716,0.613259,0.383951,0.000000,0.000000
47.756,0.594901,0.182929,0.000000,0.000000
47.796,0.586045,0.000000,0.000000,0.000000
47.836,0.596769,0.000000,0.000000,0.000000
47.876,0.588789,0.000000,0.405087,0.000000
47.916,0.590491,0.000000,0.400131,0.000000
47.956,0.586384,0.000000,0.400000,0.000000
47.996,0.597149,0.000000,0.390261,0.000000
48.036,0.607423,0.000000,0.000000,0.000000
48.076,0.615504,0.000000,0.000000,0.000000
48.116,0.621930,0.295923,0.000000,0.330311
48.156,0.726346,0.377094,0.000000,0.313847
48.196,0.725383,0.626460,0.000000,0.280784
48.236,0.719799,0.653049,0.000000,0.245595
48.276,0.711045,0.683966,0.000000,0.000000
48.316,0.708952,0.709958,0.000000,0.000000
48.356,0.000000,0.760699,0.000000,0.000000
48.396,0.000000,0.766057,0.000000,0.000000
48.436,0.238508,0.773713,0.000000,0.000000
48.476,0.217744,0.783170,0.000000,0.000000
48.516,0.203424,0.796576,0.000000,0.000000
48.556,0.864882,0.710718,0.000000,0.835118
48.596,0.862740,0.724860,0.000000,0.837260
48.636,0.860598,0.739002,0.000000,0.839402
48.676,0.858456,0.753144,0.000000,0.841544
48.716,0.856314,0.767286,0.000000,0.843686
48.756,0.854172,0.781428,0.000000,0.845828
48.796,0.852029,0.795571,0.000000,0.847971
48.836,0.849887,0.790232,0.000000,0.858191
48.876,0.877243,0.723855,0.000000,0.883362
48.916,0.891466,0.737997,0.000000,0.854397
48.956,0.866294,0.752139,0.000000,0.856539
48.996,0.841319,0.786920,0.000000,0.866965
49.036,0.839177,0.780423,0.000000,0.892136
49.076,0.882691,0.794566,0.000000,0.864789
49.116,0.857519,0.751614,0.791292,0.889961
49.156,0.884867,0.770483,0.777150,0.875739
49.196,0.899090,0.789352,0.787426,0.869392
49.236,0.873918,0.351134,0.748866,0.871534
49.276,0.826324,0.365276,0.789082,0.873676
49.316,0.824182,0.379418,0.770213,0.875818
49.356,0.822039,0.393561,0.706439,0.877961
49.396,0.827600,0.400000,0.700000,0.872400
49.436,0.839952,0.402915,0.796313,0.860631
49.476,0.852852,0.000000,0.790926,0.849735
49.516,0.865782,0.000000,0.784305,0.840213
49.556,0.878223,0.000000,0.776651,0.832526
49.596,0.889683,0.000000,0.768203,0.827112
49.636,0.899696,0.000000,0.759261,0.824343
49.676,0.840210,0.000000,0.750163,0.892154
49.716,0.855439,0.000000,0.799601,0.886235
49.756,0.868965,0.000000,0.781184,0.882844
49.796,0.880430,0.000000,0.763080,0.882223
49.836,0.889503,0.585428,0.745882,0.884514
49.876,0.895959,0.559336,0.730146,0.889813
49.916,0.899625,0.616018,0.716448,0.898089
49.956,0.900000,0.604625,0.704400,0.900000
49.996,0.899181,0.673898,0.793027,0.402915
50.036,0.895571,0.663184,0.783494,0.000000
50.076,0.889223,0.657859,0.776289,0.000000
50.116,0.880335,0.657994,0.771836,0.000000
50.156,0.869159,0.660675,0.770533,0.000000
50.196,0.856035,0.593782,0.000000,0.000000
50.236,0.841369,0.590111,0.000000,0.000000
50.276,0.825594,0.589108,0.000000,0.000000
50.316,0.809223,0.500413,0.000000,0.000000
50.356,0.792765,0.000000,0.000000,0.000000
50.396,0.776783,0.000000,0.000000,0.000000
50.436,0.761820,0.000000,0.405087,0.000000
50.476,0.748440,0.000000,0.400131,0.000000
50.516,0.736400,0.000000,0.400000,0.000000
50.556,0.725424,0.000000,0.402915,0.000000
50.596,0.717252,0.000000,0.000000,0.417727
50.636,0.712366,0.174900,0.000000,0.498714
50.676,0.711145,0.626060,0.000000,0.573212
50.716,0.000000,0.609559,0.000000,0.558393
50.756,0.000000,0.594849,0.000000,0.546213
50.796,0.000000,0.649989,0.000000,0.537071
50.836,0.000000,0.630804,0.000000,0.531352
50.876,0.000000,0.613827,0.000000,0.529410
50.916,0.000000,0.599574,0.000000,0.341517
50.956,0.000000,0.614553,0.000000,0.000000
50.996,0.405087,0.596654,0.000000,0.000000
51.036,0.400131,0.596392,0.000000,0.000000
51.076,0.400000,0.595170,0.000000,0.000000
51.116,0.390261,0.610167,0.000000,0.000000
51.156,0.000000,0.624139,0.000000,0.000000
